order_id,order_date,customer_id,channel,order_net_revenue,items_count,units
6215,06/02/2025,4204,Affiliate,94.09,1,1
6216,19/05/2025,4205,Affiliate,180.9,2,3
6217,04/10/2025,4206,Organic,37.16,1,2
6218,07/12/2025,4206,Paid Search,22.73,1,2
6219,09/01/2025,4207,Paid Social,268.87,2,3
6220,30/01/2025,4207,Paid Search,95.62,1,2
6221,27/11/2025,4208,Organic,180.66,3,3
6222,05/04/2025,4209,Paid Social,88.63,2,3
6223,28/04/2025,4209,Paid Social,178.65,2,3
6224,28/04/2025,4210,Affiliate,198.14,2,3
6225,21/05/2025,4210,Affiliate,126.74,2,3
6226,11/07/2025,4211,Paid Search,107.22,2,2
6227,30/11/2025,4212,Organic,238.77,2,3
6228,19/02/2025,4213,Email,129.28,3,3
6229,06/03/2025,4214,Affiliate,99.27,1,1
6230,04/07/2025,4214,Organic,89.1,1,1
6231,26/04/2025,4215,Paid Search,84,3,3
6232,26/03/2025,4216,Organic,290.3,2,3
6233,01/11/2025,4217,Paid Social,324.18,3,3
6234,17/10/2025,4218,Paid Search,253.05,2,2
6235,25/11/2025,4218,Email,211.26,3,3
6236,10/12/2025,4218,Organic,64.49,3,4
6237,11/01/2025,4219,Affiliate,365.05,3,3
6238,02/02/2025,4219,Paid Search,197.1,3,3
6239,06/11/2025,4220,Email,96.89,2,3
6240,04/07/2025,4221,Organic,320.99,3,4
6241,02/11/2025,4222,Paid Social,115.91,2,3
6242,01/12/2025,4222,Email,38.54,2,3
6243,08/05/2025,4223,Email,151.84,2,3
6244,25/05/2025,4223,Paid Social,58.94,3,3
6245,10/09/2025,4224,Affiliate,48.31,1,1
6246,21/07/2025,4225,Email,94.83,1,2
6247,15/08/2025,4225,Paid Social,30.1,2,2
6248,21/06/2025,4226,Paid Search,266.81,3,4
6249,05/07/2025,4226,Organic,144.09,3,4
6250,14/07/2025,4227,Paid Social,178.25,3,3
6251,23/08/2025,4227,Paid Social,246.66,2,2
6252,14/09/2025,4227,Paid Search,57.91,3,4
6253,04/05/2025,4228,Email,92.64,2,2
6254,08/05/2025,4229,Email,260.13,2,2
6255,08/07/2025,4230,Organic,97.55,2,2
6256,22/07/2025,4230,Email,351.76,3,3
6257,08/09/2025,4230,Paid Search,93.76,1,1
6258,12/08/2025,4231,Paid Social,123.32,2,2
6259,12/10/2025,4231,Organic,119.41,2,3
6260,10/11/2025,4231,Organic,120.98,2,3
6261,13/09/2025,4232,Paid Social,44.07,2,3
6262,30/09/2025,4233,Paid Social,91.63,1,2
6263,18/10/2025,4234,Organic,189.29,3,4
6264,16/11/2025,4234,Paid Search,26.2,1,2
6265,03/11/2025,4235,Paid Search,91.79,1,2
6266,01/07/2025,4236,Paid Social,108.68,1,1
6267,08/10/2025,4236,Paid Social,103.87,2,2
6268,27/12/2025,4237,Paid Social,176.56,2,3
6269,09/03/2025,4238,Organic,336.18,3,4
6270,29/10/2025,4239,Affiliate,112.52,2,3
6271,19/10/2025,4240,Paid Search,175.76,2,2
6272,15/05/2025,4241,Paid Social,204.99,3,3
6273,14/11/2025,4242,Affiliate,219.41,3,4
6274,27/11/2025,4242,Affiliate,213.57,3,3
6275,01/08/2025,4243,Paid Social,105.68,2,3
6276,31/08/2025,4243,Organic,437.16,3,3
6277,03/01/2025,4244,Paid Search,102.4,2,2
6278,08/10/2025,4245,Email,124.61,2,3
6279,12/11/2025,4246,Affiliate,31.32,1,2
6280,28/10/2025,4247,Paid Social,96.32,3,4
6281,06/10/2025,4248,Paid Search,27.21,2,3
6282,30/08/2025,4249,Paid Search,13.5,1,2
6283,17/09/2025,4250,Paid Social,25.76,1,1
6284,17/11/2025,4250,Paid Social,120.39,2,3
6285,20/12/2025,4250,Paid Social,84.37,1,1
6286,27/11/2025,4251,Paid Social,524.22,3,4
6287,16/11/2025,4252,Email,441.62,3,4
6288,17/08/2025,4253,Email,33.2,1,1
6289,02/10/2025,4253,Paid Social,420.46,3,3
6290,23/10/2025,4253,Organic,22.27,2,2
6291,03/09/2025,4254,Paid Social,266.15,3,4
6292,22/08/2025,4255,Organic,179.25,2,2
6293,24/03/2025,4256,Organic,65.63,1,2
6294,08/07/2025,4257,Email,86.28,1,1
6295,23/09/2025,4257,Paid Search,91.89,1,1
6296,12/03/2025,4258,Email,161.23,3,3
6297,12/02/2025,4259,Paid Search,48.05,2,2
6298,20/03/2025,4259,Organic,193.13,1,2
6299,17/02/2025,4260,Affiliate,263.51,3,3
6300,27/08/2025,4261,Organic,142.08,3,3
6301,28/11/2025,4262,Email,95.95,2,2
6302,12/12/2025,4262,Email,16.51,1,2
6303,01/04/2025,4263,Organic,357.02,3,4
6304,04/01/2025,4264,Paid Search,103.85,2,2
6305,22/01/2025,4264,Paid Search,293.41,3,3
6306,01/01/2025,4265,Affiliate,202.96,2,2
6307,19/01/2025,4265,Organic,184.6,2,2
6308,11/07/2025,4266,Paid Social,141.75,3,4
6309,03/11/2025,4267,Paid Search,187.05,2,2
6310,15/07/2025,4268,Paid Search,320.75,3,3
6311,08/11/2025,4269,Organic,133.48,3,4
6312,14/12/2025,4269,Paid Search,28.9,1,2
6313,20/12/2025,4269,Paid Social,91.39,1,1
6314,26/07/2025,4270,Email,185.03,3,3
6315,28/10/2025,4270,Paid Social,79.62,1,1
6316,11/08/2025,4271,Paid Social,94.82,2,2
6317,25/11/2025,4271,Paid Search,126.09,2,3
6318,29/10/2025,4272,Paid Social,31.72,1,1
6319,02/12/2025,4272,Organic,191.62,2,3
6320,18/12/2025,4273,Paid Search,111.37,2,3
6321,21/12/2025,4273,Paid Social,203.75,2,3
6322,03/05/2025,4274,Organic,9.22,1,1
6323,13/11/2025,4275,Email,45.85,2,3
6324,17/09/2025,4276,Paid Social,136.64,3,4
6325,23/10/2025,4276,Email,139.25,3,4
6326,29/11/2025,4277,Paid Social,68.11,1,2
6327,13/07/2025,4278,Paid Search,197.56,3,3
6328,20/06/2025,4279,Paid Search,89.96,1,1
6329,29/08/2025,4279,Affiliate,81.24,1,1
6330,02/10/2025,4279,Paid Search,421.42,3,4
6331,05/02/2025,4280,Email,200.04,3,3
6332,01/03/2025,4280,Affiliate,247.61,3,3
6333,13/04/2025,4281,Email,162.09,3,4
6334,27/04/2025,4281,Paid Social,139.96,3,3
6335,21/10/2025,4282,Paid Search,124.66,2,3
6336,21/12/2025,4283,Paid Search,256.25,3,4
6337,26/01/2025,4284,Paid Social,223.89,3,4
6338,09/02/2025,4284,Paid Social,30.48,1,1
6339,15/06/2025,4285,Paid Social,415.69,3,4
6340,08/07/2025,4285,Organic,28.12,1,2
6341,01/08/2025,4286,Email,31.15,1,1
6342,04/07/2025,4287,Paid Search,9.15,1,2
6343,13/08/2025,4287,Paid Social,199.18,3,3
6344,27/08/2025,4287,Organic,88.43,1,2
6345,23/09/2025,4288,Email,98.14,1,1
6346,10/09/2025,4289,Email,333.14,3,4
6347,18/04/2025,4290,Affiliate,81.28,1,1
6348,12/12/2025,4291,Email,469.51,3,4
6349,08/01/2025,4292,Affiliate,63.78,1,1
6350,08/05/2025,4292,Affiliate,121.16,3,3
6351,14/08/2025,4292,Organic,21.21,1,1
6352,09/12/2025,4293,Organic,188.12,3,4
6353,29/12/2025,4293,Paid Social,217.73,2,2
6354,18/02/2025,4294,Email,194.65,1,1
6355,04/06/2025,4294,Organic,184.83,2,3
6356,12/06/2025,4295,Email,31.63,1,2
6357,18/07/2025,4295,Paid Search,250.46,2,2
6358,01/08/2025,4295,Paid Social,186.12,2,2
6359,07/09/2025,4296,Paid Search,346.4,2,3
6360,09/10/2025,4296,Affiliate,135.2,3,3
6361,19/09/2025,4297,Email,108.09,2,3
6362,22/11/2025,4297,Organic,175.29,2,2
6363,16/12/2025,4298,Paid Social,103.41,2,2
6364,13/07/2025,4299,Paid Search,161.52,2,2
6365,03/08/2025,4299,Affiliate,245.01,3,3
6366,18/12/2025,4300,Paid Social,94.89,1,2
6367,24/12/2025,4300,Paid Search,24.43,1,2
6368,31/12/2025,4300,Email,179.88,2,3
6369,04/12/2025,4301,Paid Search,102.32,2,2
6370,17/12/2025,4301,Paid Search,120.87,2,2
6371,31/12/2025,4302,Paid Social,87.69,1,2
6372,30/01/2025,4303,Paid Social,315.43,3,3
6373,18/02/2025,4303,Email,81.16,2,3
6374,24/08/2025,4304,Affiliate,100.67,1,2
6375,07/09/2025,4304,Paid Search,92.84,1,1
6376,26/05/2025,4305,Paid Search,20.88,1,1
6377,10/08/2025,4305,Paid Social,30.42,1,2
6378,22/08/2025,4306,Paid Social,71.79,2,3
6379,08/02/2025,4307,Email,84.16,1,2
6380,21/11/2025,4308,Paid Search,192.17,2,2
6381,31/01/2025,4309,Paid Search,101.69,2,2
6382,23/03/2025,4309,Paid Search,364.83,3,4
6383,09/02/2025,4310,Paid Search,392.49,3,4
6384,03/03/2025,4310,Paid Search,188,3,4
6385,19/01/2025,4311,Paid Social,175.26,3,3
6386,11/09/2025,4312,Email,221.2,3,3
6387,27/11/2025,4312,Email,425.35,3,3
6388,22/06/2025,4313,Paid Search,78.49,1,1
6389,15/07/2025,4313,Paid Search,124.89,3,3
6390,19/11/2025,4314,Organic,174.47,3,3
6391,30/11/2025,4314,Paid Social,76.29,1,2
6392,04/12/2025,4314,Paid Social,231.58,3,3
6393,04/04/2025,4315,Organic,85.51,1,1
6394,13/05/2025,4315,Email,90.82,1,1
6395,29/11/2025,4316,Paid Search,92.96,1,1
6396,11/12/2025,4316,Paid Search,26.86,1,1
6397,03/04/2025,4317,Paid Search,58.54,3,3
6398,29/09/2025,4318,Paid Social,31.96,2,2
6399,15/10/2025,4318,Paid Search,363.32,3,3
6400,08/07/2025,4319,Paid Social,22.73,1,2
6401,15/11/2025,4320,Paid Social,375.99,2,3
6402,09/06/2025,4321,Paid Search,31.99,1,2
6403,29/01/2025,4322,Affiliate,78.93,3,3
6404,22/05/2025,4323,Email,131.39,3,3
6405,18/07/2025,4323,Organic,115.91,2,3
6406,22/11/2025,4324,Email,350.69,3,3
6407,03/11/2025,4325,Paid Search,150.37,3,3
6408,17/11/2025,4325,Email,83.98,1,1
6409,20/11/2025,4325,Organic,116.93,2,3
6410,16/11/2025,4326,Paid Search,190.89,3,3
6411,06/12/2025,4326,Organic,86.98,3,3
6412,25/10/2025,4327,Paid Social,32.62,2,3
6413,27/04/2025,4328,Paid Social,372.94,3,4
6414,13/05/2025,4329,Affiliate,90.27,1,2
6415,10/06/2025,4329,Paid Social,207.93,1,1
6416,27/04/2025,4330,Affiliate,164.34,3,4
6417,16/10/2025,4331,Email,122.58,2,2
6418,12/11/2025,4331,Paid Social,124.77,2,2
6419,17/12/2025,4331,Organic,134.93,2,2
6420,31/07/2025,4332,Paid Search,298,3,4
6421,31/10/2025,4333,Paid Social,123.99,2,3
6422,14/06/2025,4334,Paid Search,111.44,2,3
6423,23/07/2025,4334,Paid Search,192.04,2,2
6424,13/08/2025,4335,Paid Social,29.75,1,2
6425,19/06/2025,4336,Paid Search,383.64,3,4
6426,07/07/2025,4337,Email,26.29,1,2
6427,28/10/2025,4338,Email,309.85,2,2
6428,11/04/2025,4339,Paid Search,210.29,2,2
6429,14/05/2025,4339,Paid Search,209.15,2,3
6430,17/03/2025,4340,Affiliate,48.25,1,1
6431,11/04/2025,4341,Paid Search,422.46,1,2
6432,17/11/2025,4342,Affiliate,116.5,2,2
6433,20/04/2025,4343,Paid Social,28.57,2,2
6434,04/12/2025,4344,Paid Social,113.14,2,3
6435,19/02/2025,4345,Paid Search,225.05,2,3
6436,07/11/2025,4346,Paid Social,314.39,3,3
6437,21/11/2025,4346,Email,285.78,2,3
6438,24/07/2025,4347,Paid Social,136.82,2,3
6439,03/03/2025,4348,Affiliate,185.19,2,3
6440,23/02/2025,4349,Paid Social,133.78,3,3
6441,26/06/2025,4350,Email,328.65,3,3
6442,14/07/2025,4350,Email,203.71,3,3
6443,25/11/2025,4351,Paid Social,85.9,1,1
6444,09/09/2025,4352,Email,85.36,1,1
6445,01/05/2025,4353,Email,200.66,1,1
6446,15/05/2025,4353,Affiliate,261.5,2,3
6447,06/11/2025,4354,Paid Search,98.91,2,2
6448,22/11/2025,4355,Email,190.38,3,3
6449,07/01/2025,4356,Organic,328.58,2,3
6450,04/04/2025,4356,Organic,330.05,2,2
6451,30/03/2025,4357,Affiliate,48.51,2,3
6452,30/05/2025,4357,Paid Search,193.89,2,3
6453,09/05/2025,4358,Organic,97.07,1,1
6454,26/06/2025,4359,Paid Social,173.39,3,3
6455,07/09/2025,4360,Organic,108.4,1,1
6456,22/09/2025,4360,Paid Search,79.79,1,2
6457,30/12/2025,4360,Paid Search,177.36,2,2
6458,17/11/2025,4361,Organic,190.56,2,3
6459,18/02/2025,4362,Paid Social,209.29,3,3
6460,10/04/2025,4362,Paid Search,120.35,3,3
6461,04/06/2025,4362,Paid Search,188.82,3,3
6462,03/09/2025,4363,Paid Search,179.24,2,3
6463,10/11/2025,4364,Organic,235.53,3,4
6464,12/12/2025,4364,Paid Social,199.03,3,3
6465,28/06/2025,4365,Paid Search,556.82,2,3
6466,12/10/2025,4366,Paid Social,285.14,2,3
6467,06/11/2025,4366,Paid Social,13.05,1,2
6468,13/05/2025,4367,Paid Search,27.2,1,2
6469,28/01/2025,4368,Paid Search,234.31,3,3
6470,08/03/2025,4369,Paid Search,128.51,3,3
6471,06/07/2025,4369,Organic,287.62,3,4
6472,06/04/2025,4370,Organic,301.22,3,4
6473,09/11/2025,4371,Paid Search,27.09,1,1
6474,21/03/2025,4372,Paid Social,139.87,3,3
6475,25/11/2025,4373,Email,86.42,1,1
6476,11/07/2025,4374,Affiliate,577.79,3,3
6477,23/05/2025,4375,Paid Social,285.38,3,4
6478,11/07/2025,4375,Paid Social,93.53,2,2
6479,29/07/2025,4375,Affiliate,314.08,3,3
6480,08/01/2025,4376,Paid Search,112.51,2,3
6481,01/02/2025,4376,Paid Search,378.29,3,4
6482,22/09/2025,4377,Paid Social,86.87,1,1
6483,15/11/2025,4377,Paid Search,354.15,2,3
6484,12/07/2025,4378,Affiliate,55.77,2,2
6485,28/10/2025,4379,Paid Social,117.32,2,2
6486,04/06/2025,4380,Email,144.36,2,3
6487,02/11/2025,4381,Paid Social,93.68,1,2
6488,17/12/2025,4382,Paid Search,394.03,3,3
6489,20/11/2025,4383,Affiliate,286.55,3,4
6490,21/11/2025,4383,Paid Social,133.77,3,3
6491,29/07/2025,4384,Email,181.14,3,3
6492,08/12/2025,4385,Paid Social,201.62,3,3
6493,13/10/2025,4386,Paid Search,92.24,1,2
6494,14/12/2025,4386,Organic,102.84,2,2
6495,22/12/2025,4386,Paid Search,377.32,2,2
6496,18/10/2025,4387,Affiliate,15.32,1,1
6497,29/07/2025,4388,Paid Search,355.39,2,3
6498,02/09/2025,4389,Paid Search,9.18,1,2
6499,06/10/2025,4389,Organic,91.49,1,1
6500,06/01/2025,4390,Paid Social,219.58,3,4
6501,07/02/2025,4391,Paid Search,170.64,2,2
6502,17/05/2025,4392,Paid Search,135.41,3,3
6503,29/01/2025,4393,Organic,322.85,3,3
6504,29/05/2025,4393,Paid Search,177.86,2,3
6505,29/08/2025,4393,Organic,93.8,1,1
6506,26/05/2025,4394,Affiliate,146.55,2,2
6507,23/11/2025,4395,Paid Search,284.23,3,4
6508,22/12/2025,4395,Paid Search,121.34,2,2
6509,31/10/2025,4396,Paid Social,528.52,3,4
6510,30/10/2025,4397,Organic,341.17,3,4
6511,16/11/2025,4397,Organic,85.72,1,1
6512,08/10/2025,4398,Affiliate,191.52,3,4
6513,04/11/2025,4398,Affiliate,28.43,1,2
6514,13/04/2025,4399,Paid Social,32.25,1,1
6515,03/07/2025,4400,Paid Search,30.28,1,2
6516,02/09/2025,4400,Paid Search,276.86,3,4
6517,24/09/2025,4401,Organic,262.29,3,4
6518,21/11/2025,4402,Paid Search,194.71,3,3
6519,04/12/2025,4402,Email,29.57,1,2
6520,11/12/2025,4402,Paid Social,175.71,1,2
6521,20/10/2025,4403,Paid Search,268.76,1,1
6522,14/02/2025,4404,Email,136.07,3,3
6523,11/08/2025,4405,Paid Social,10.32,1,2
6524,25/08/2025,4405,Affiliate,86.45,1,2
6525,05/01/2025,4406,Organic,208.21,3,3
6526,21/01/2025,4406,Paid Social,16.56,1,2
6527,28/04/2025,4407,Paid Search,185.1,2,2
6528,24/02/2025,4408,Paid Social,105.19,1,1
6529,21/03/2025,4409,Organic,148.67,3,4
6530,04/04/2025,4409,Email,8.16,1,2
6531,24/08/2025,4410,Email,94,2,2
6532,08/03/2025,4411,Affiliate,228.24,2,3
6533,22/03/2025,4411,Organic,192.8,3,4
6534,24/05/2025,4411,Paid Social,223.55,2,3
6535,18/10/2025,4412,Paid Social,28.1,2,3
6536,13/08/2025,4413,Paid Social,62.79,2,2
6537,23/03/2025,4414,Paid Social,93.42,2,2
6538,17/06/2025,4415,Paid Search,104.75,1,2
6539,09/01/2025,4416,Paid Search,95.02,2,3
6540,28/01/2025,4416,Organic,171.11,3,3
6541,20/03/2025,4416,Paid Search,14.62,1,1
6542,23/08/2025,4417,Paid Social,79.53,3,4
6543,10/11/2025,4417,Paid Search,173.37,1,1
6544,03/12/2025,4417,Organic,412.82,1,2
6545,28/12/2025,4418,Paid Social,122.4,2,2
6546,30/12/2025,4418,Paid Social,180.33,1,2
6547,31/12/2025,4418,Email,92.07,1,1
6548,26/08/2025,4419,Paid Social,207.51,3,3
6549,30/11/2025,4419,Paid Search,123.7,3,3
6550,14/01/2025,4420,Organic,200.06,1,1
6551,24/08/2025,4421,Affiliate,149.5,3,4
6552,17/11/2025,4422,Paid Social,76.65,1,1
6553,18/01/2025,4423,Paid Social,251.87,3,4
6554,01/11/2025,4424,Organic,209.7,3,4
6555,23/02/2025,4425,Organic,90.19,1,2
6556,02/10/2025,4426,Affiliate,197.09,3,4
6557,17/08/2025,4427,Paid Search,378.3,3,4
6558,03/12/2025,4428,Affiliate,117.87,2,3
6559,08/01/2025,4429,Organic,210.74,2,2
6560,01/02/2025,4429,Organic,296.19,3,4
6561,03/03/2025,4430,Organic,102.53,2,3
6562,29/03/2025,4431,Paid Search,82.47,1,1
6563,14/10/2025,4432,Paid Search,71.06,2,3
6564,24/11/2025,4433,Paid Search,130.15,3,3
6565,08/12/2025,4433,Paid Social,178.87,2,2
6566,20/01/2025,4434,Paid Social,149.04,3,4
6567,01/12/2025,4435,Affiliate,71.3,3,3
6568,06/12/2025,4435,Paid Social,16.67,1,2
6569,11/08/2025,4436,Organic,76.52,3,3
6570,02/01/2025,4437,Paid Social,63.66,1,1
6571,21/01/2025,4437,Email,187.75,2,2
6572,09/11/2025,4438,Paid Search,88.11,1,1
6573,29/07/2025,4439,Paid Search,222.11,3,3
6574,07/05/2025,4440,Paid Social,32.24,1,1
6575,22/05/2025,4440,Affiliate,54.06,2,3
6576,19/09/2025,4440,Paid Social,30.36,1,1
6577,22/01/2025,4441,Organic,176.4,1,2
6578,16/12/2025,4442,Paid Search,88.77,1,2
6579,27/12/2025,4442,Paid Social,89.91,1,1
6580,08/03/2025,4443,Affiliate,94.64,2,3
6581,10/05/2025,4444,Paid Social,192.01,2,2
6582,02/06/2025,4445,Paid Search,80.29,2,3
6583,22/06/2025,4445,Email,87.87,1,2
6584,17/07/2025,4445,Paid Search,132.76,2,3
6585,11/10/2025,4446,Organic,86.2,1,1
6586,16/10/2025,4447,Paid Search,188.42,2,3
6587,25/11/2025,4447,Email,122.45,2,3
6588,07/03/2025,4448,Affiliate,88.75,1,2
6589,13/07/2025,4449,Paid Search,84.2,1,1
6590,22/08/2025,4450,Email,90.98,2,2
6591,06/11/2025,4451,Affiliate,78.7,2,2
6592,20/11/2025,4451,Organic,342.25,3,4
6593,26/02/2025,4452,Organic,240.58,2,3
6594,03/04/2025,4453,Organic,29.29,1,1
6595,08/09/2025,4454,Paid Search,224.72,2,3
6596,03/01/2025,4455,Paid Social,130.13,2,3
6597,07/07/2025,4456,Paid Social,93.38,1,1
6598,10/02/2025,4457,Paid Search,479.65,3,4
6599,27/02/2025,4457,Paid Social,393.15,3,3
6600,06/05/2025,4457,Paid Search,312.54,3,4
6601,15/09/2025,4458,Paid Social,119.97,1,1
6602,18/02/2025,4459,Paid Social,131.88,1,2
6603,01/03/2025,4460,Paid Search,111.07,3,4
6604,12/12/2025,4461,Paid Search,107.18,2,3
6605,29/11/2025,4462,Organic,50.52,3,3
6606,11/12/2025,4463,Affiliate,285.43,3,4
6607,21/12/2025,4463,Paid Social,402.23,3,3
6608,22/06/2025,4464,Affiliate,106.6,2,3
6609,21/07/2025,4464,Affiliate,206.62,2,2
6610,12/12/2025,4465,Organic,180.57,1,2
6611,25/12/2025,4465,Organic,225.48,3,3
6612,13/10/2025,4466,Paid Social,111.46,2,2
6613,17/09/2025,4467,Paid Search,161.97,2,3
6614,21/11/2025,4467,Paid Search,80.32,2,3
6615,07/12/2025,4467,Paid Search,87.31,1,1
6616,19/12/2025,4468,Paid Social,28.06,2,2
6617,20/12/2025,4468,Paid Search,277.54,2,3
6618,28/12/2025,4468,Paid Search,119.76,2,3
6619,05/05/2025,4469,Organic,304.51,2,2
6620,06/06/2025,4470,Paid Social,201.73,3,3
6621,20/06/2025,4470,Organic,55.58,2,3
6622,31/01/2025,4471,Paid Social,33.01,2,3
6623,17/02/2025,4472,Paid Social,113.81,2,2
6624,14/03/2025,4473,Paid Social,91.07,1,2
6625,22/10/2025,4474,Paid Social,124.87,2,3
6626,11/11/2025,4475,Paid Search,457.31,2,2
6627,31/12/2025,4475,Affiliate,435.04,2,3
6628,17/10/2025,4476,Organic,125.37,2,2
6629,15/11/2025,4477,Organic,64.09,1,2
6630,14/02/2025,4478,Paid Social,180.59,2,2
6631,28/02/2025,4478,Email,113.38,2,2
6632,14/03/2025,4478,Paid Social,282.94,3,3
6633,18/09/2025,4479,Email,195.27,3,4
6634,27/10/2025,4479,Paid Search,91.68,1,1
6635,14/04/2025,4480,Email,306.52,3,4
6636,02/08/2025,4481,Affiliate,105.79,1,1
6637,22/07/2025,4482,Paid Search,326.59,3,3
6638,21/03/2025,4483,Paid Search,97.91,1,1
6639,01/03/2025,4484,Email,133.73,3,4
6640,28/02/2025,4485,Organic,98.76,1,2
6641,27/12/2025,4486,Paid Search,107.37,2,2
6642,22/09/2025,4487,Paid Social,150.31,3,3
6643,09/05/2025,4488,Affiliate,176.84,3,3
6644,27/12/2025,4489,Affiliate,30.49,1,1
6645,12/10/2025,4490,Paid Social,357.06,3,4
6646,23/07/2025,4491,Organic,93.86,1,1
6647,29/01/2025,4492,Paid Social,251.37,3,3
6648,04/03/2025,4492,Paid Search,9.05,1,2
6649,31/01/2025,4493,Paid Search,189.73,2,2
6650,08/07/2025,4494,Paid Search,198.14,2,2
6651,12/11/2025,4495,Paid Search,181.3,2,2
6652,27/10/2025,4496,Organic,87.54,1,1
6653,16/11/2025,4496,Paid Search,78.09,1,1
6654,20/01/2025,4497,Organic,195.69,3,4
6655,24/04/2025,4498,Organic,118.75,3,3
6656,03/12/2025,4499,Paid Search,294.49,3,4
6657,25/02/2025,4500,Paid Social,29.48,1,2
6658,14/04/2025,4500,Paid Search,342.13,3,4
6659,27/06/2025,4500,Organic,271.06,3,3
6660,28/02/2025,4501,Paid Search,165.81,1,2
6661,04/05/2025,4501,Paid Social,123.55,3,4
6662,29/11/2025,4502,Organic,88.74,1,2
6663,13/12/2025,4502,Organic,176.4,3,3
6664,17/12/2025,4502,Paid Search,66.8,1,1
6665,18/11/2025,4503,Affiliate,74.9,2,2
6666,20/09/2025,4504,Paid Social,21.39,1,1
6667,24/10/2025,4505,Paid Social,192.14,1,2
6668,15/04/2025,4506,Organic,93.9,1,1
6669,29/09/2025,4507,Affiliate,92.45,1,2
6670,09/03/2025,4508,Organic,186.88,2,2
6671,30/03/2025,4508,Organic,16.27,1,1
6672,10/08/2025,4509,Organic,270.5,2,2
6673,12/12/2025,4510,Organic,14.79,1,2
6674,24/04/2025,4511,Paid Social,109.58,2,2
6675,31/10/2025,4512,Paid Social,47.09,1,2
6676,30/12/2025,4512,Paid Social,19.15,1,2
6677,01/05/2025,4513,Organic,204.59,1,2
6678,04/11/2025,4514,Paid Social,417.01,3,3
6679,05/05/2025,4515,Paid Search,94.29,1,2
6680,17/01/2025,4516,Paid Social,89.78,1,1
6681,01/02/2025,4517,Organic,24.99,1,1
6682,16/02/2025,4517,Paid Social,101.59,1,2
6683,07/02/2025,4518,Organic,210.19,3,4
6684,16/12/2025,4519,Paid Social,215.72,2,2
6685,14/01/2025,4520,Paid Search,93.7,1,1
6686,27/10/2025,4521,Organic,239.86,3,4
6687,13/12/2025,4521,Paid Search,198,2,2
6688,02/03/2025,4522,Paid Search,223.66,3,3
6689,09/03/2025,4523,Affiliate,28.06,1,1
6690,16/11/2025,4524,Paid Social,105.39,1,2
6691,14/12/2025,4524,Paid Social,268.36,2,3
6692,22/04/2025,4525,Paid Search,210.21,2,3
6693,19/01/2025,4526,Paid Search,24.68,1,1
6694,06/09/2025,4527,Paid Social,319.02,3,4
6695,18/10/2025,4527,Paid Search,189.96,3,3
6696,16/02/2025,4528,Paid Search,26.7,2,2
6697,02/03/2025,4528,Affiliate,221.7,2,2
6698,16/03/2025,4528,Paid Social,84.14,1,1
6699,17/09/2025,4529,Paid Search,110.81,3,4
6700,25/10/2025,4529,Affiliate,257.65,3,3
6701,07/10/2025,4530,Email,168.39,2,2
6702,04/07/2025,4531,Paid Search,320.72,2,3
6703,28/07/2025,4532,Paid Search,185.82,2,2
6704,26/07/2025,4533,Paid Search,211.41,3,3
6705,01/06/2025,4534,Organic,194.02,2,2
6706,05/07/2025,4534,Organic,211.87,2,3
6707,04/10/2025,4535,Organic,92.59,1,2
6708,08/09/2025,4536,Paid Social,64.83,2,2
6709,22/09/2025,4537,Paid Social,189.09,2,3
6710,22/11/2025,4538,Paid Search,154.14,3,3
6711,27/04/2025,4539,Organic,158.08,2,3
6712,11/05/2025,4539,Paid Social,25.8,1,2
6713,18/03/2025,4540,Paid Social,138,2,3
6714,29/10/2025,4541,Paid Search,207.93,3,4
6715,05/12/2025,4541,Email,211.21,3,3
6716,17/12/2025,4542,Organic,111.92,2,2
6717,16/12/2025,4543,Paid Search,32.95,1,1
6718,16/02/2025,4544,Paid Social,403.12,3,3
6719,19/07/2025,4545,Organic,15.28,1,1
6720,02/08/2025,4545,Organic,273.54,2,3
6721,16/08/2025,4545,Paid Social,286.92,3,3
6722,31/01/2025,4546,Organic,147.47,3,3
6723,14/02/2025,4546,Organic,29.43,1,1
6724,06/02/2025,4547,Paid Search,149.33,2,2
6725,11/01/2025,4548,Organic,140.52,3,4
6726,30/12/2025,4549,Paid Search,117.83,2,3
6727,31/12/2025,4549,Email,134.69,3,4
6728,31/12/2025,4549,Email,21.79,1,2
6729,20/12/2025,4550,Paid Search,543.23,3,4
6730,30/11/2025,4551,Paid Social,417.73,3,4
6731,18/12/2025,4551,Email,251.08,1,2
6732,01/12/2025,4552,Organic,29.67,1,2
6733,26/12/2025,4552,Paid Social,214.11,3,3
6734,06/04/2025,4553,Paid Search,84.55,1,1
6735,16/11/2025,4554,Paid Search,47.9,2,3
6736,15/10/2025,4555,Paid Search,100.99,1,1
6737,20/12/2025,4555,Affiliate,26.9,1,1
6738,05/08/2025,4556,Organic,30.4,1,2
6739,14/10/2025,4556,Paid Social,182.01,2,3
6740,05/11/2025,4556,Affiliate,129.2,2,3
6741,10/04/2025,4557,Paid Social,129.16,2,2
6742,26/10/2025,4558,Email,142.19,2,3
6743,17/05/2025,4559,Email,369.72,3,4
6744,02/06/2025,4559,Paid Search,106.46,2,2
6745,08/08/2025,4559,Affiliate,18.37,1,1
6746,06/09/2025,4560,Organic,29.92,1,1
6747,14/07/2025,4561,Paid Social,86.83,1,1
